#id;filename;obs_date
3267;20010114_1251_mdiB_1_9308.fits;2001-01-14 12:51:01
3268;20010114_1251_mdiB_1_9310.fits;2001-01-14 12:51:01
3269;20010114_1251_mdiB_4_9309.fits;2001-01-14 12:51:01
3270;20010116_1251_mdiB_1_9308.fits;2001-01-16 12:51:01
3271;20010116_1251_mdiB_1_9310.fits;2001-01-16 12:51:01
3272;20010116_1251_mdiB_1_9311.fits;2001-01-16 12:51:01
3273;20010116_1251_mdiB_1_9312.fits;2001-01-16 12:51:01
3274;20010116_1251_mdiB_5_9306.fits;2001-01-16 12:51:01
3275;20010117_1247_mdiB_1_9308.fits;2001-01-17 12:47:01
3276;20010117_1247_mdiB_1_9310.fits;2001-01-17 12:47:01
3277;20010117_1247_mdiB_1_9311.fits;2001-01-17 12:47:01
3278;20010117_1247_mdiB_1_9312.fits;2001-01-17 12:47:01
3279;20010117_1247_mdiB_2_9306.fits;2001-01-17 12:47:01
3280;20010118_1251_mdiB_1_9306.fits;2001-01-18 12:51:01
3281;20010118_1251_mdiB_1_9311.fits;2001-01-18 12:51:01
3282;20010118_1251_mdiB_1_9312.fits;2001-01-18 12:51:01
3283;20010118_1251_mdiB_1_9313.fits;2001-01-18 12:51:01
3284;20010118_1251_mdiB_2_9308.fits;2001-01-18 12:51:01
3285;20010119_1251_mdiB_1_9310.fits;2001-01-19 12:51:01
3286;20010119_1251_mdiB_1_9311.fits;2001-01-19 12:51:01
3287;20010119_1251_mdiB_1_9312.fits;2001-01-19 12:51:01
3288;20010119_1251_mdiB_1_9313.fits;2001-01-19 12:51:01
3289;20010119_1251_mdiB_1_9315.fits;2001-01-19 12:51:01
3290;20010119_1251_mdiB_1_9316.fits;2001-01-19 12:51:01
3291;20010119_1251_mdiB_3_9308.fits;2001-01-19 12:51:01
3292;20010120_1247_mdiB_1_9310.fits;2001-01-20 12:47:01
3293;20010120_1247_mdiB_1_9311.fits;2001-01-20 12:47:01
3294;20010120_1247_mdiB_1_9312.fits;2001-01-20 12:47:01
3295;20010120_1247_mdiB_1_9313.fits;2001-01-20 12:47:01
3296;20010120_1247_mdiB_1_9315.fits;2001-01-20 12:47:01
3297;20010120_1247_mdiB_1_9316.fits;2001-01-20 12:47:01
3298;20010120_1247_mdiB_1_9318.fits;2001-01-20 12:47:01
3299;20010120_1247_mdiB_3_9308.fits;2001-01-20 12:47:01
3300;20010121_1251_mdiB_1_9311.fits;2001-01-21 12:51:01
3301;20010121_1251_mdiB_1_9312.fits;2001-01-21 12:51:01
3302;20010121_1251_mdiB_1_9313.fits;2001-01-21 12:51:01
3303;20010121_1251_mdiB_1_9316.fits;2001-01-21 12:51:01
3304;20010121_1251_mdiB_1_9318.fits;2001-01-21 12:51:01
3305;20010121_1251_mdiB_1_9319.fits;2001-01-21 12:51:01
3306;20010121_1251_mdiB_1_9320.fits;2001-01-21 12:51:01
3307;20010121_1251_mdiB_1_9321.fits;2001-01-21 12:51:01
3308;20010122_1251_mdiB_1_9311.fits;2001-01-22 12:51:01
3309;20010122_1251_mdiB_1_9313.fits;2001-01-22 12:51:01
3310;20010122_1251_mdiB_1_9316.fits;2001-01-22 12:51:01
3311;20010122_1251_mdiB_1_9318.fits;2001-01-22 12:51:01
3312;20010122_1251_mdiB_1_9319.fits;2001-01-22 12:51:01
3313;20010122_1251_mdiB_1_9320.fits;2001-01-22 12:51:01
3314;20010122_1251_mdiB_1_9321.fits;2001-01-22 12:51:01
3315;20010123_1251_mdiB_1_9311.fits;2001-01-23 12:51:01
3316;20010123_1251_mdiB_1_9313.fits;2001-01-23 12:51:01
3317;20010123_1251_mdiB_1_9316.fits;2001-01-23 12:51:01
3318;20010123_1251_mdiB_1_9319.fits;2001-01-23 12:51:01
3319;20010123_1251_mdiB_1_9320.fits;2001-01-23 12:51:01
3320;20010123_1251_mdiB_1_9321.fits;2001-01-23 12:51:01
3321;20010123_1251_mdiB_1_9324.fits;2001-01-23 12:51:01
3322;20010123_1251_mdiB_3_9322.fits;2001-01-23 12:51:01
3323;20010124_1251_mdiB_1_9311.fits;2001-01-24 12:51:01
3324;20010124_1251_mdiB_1_9313.fits;2001-01-24 12:51:01
3325;20010124_1251_mdiB_1_9316.fits;2001-01-24 12:51:01
3326;20010124_1251_mdiB_1_9319.fits;2001-01-24 12:51:01
3327;20010124_1251_mdiB_1_9320.fits;2001-01-24 12:51:01
3328;20010124_1251_mdiB_1_9321.fits;2001-01-24 12:51:01
3329;20010124_1251_mdiB_1_9324.fits;2001-01-24 12:51:01
3330;20010124_1251_mdiB_3_9323.fits;2001-01-24 12:51:01
3331;20010125_1247_mdiB_1_9311.fits;2001-01-25 12:47:01
3332;20010125_1247_mdiB_1_9313.fits;2001-01-25 12:47:01
3333;20010125_1247_mdiB_1_9316.fits;2001-01-25 12:47:01
3334;20010125_1247_mdiB_1_9320.fits;2001-01-25 12:47:01
3335;20010125_1247_mdiB_1_9321.fits;2001-01-25 12:47:01
3336;20010125_1247_mdiB_1_9324.fits;2001-01-25 12:47:01
3337;20010125_1247_mdiB_1_9325.fits;2001-01-25 12:47:01
3338;20010125_1247_mdiB_2_9322.fits;2001-01-25 12:47:01
3339;20010126_1251_mdiB_1_9313.fits;2001-01-26 12:51:01
3340;20010126_1251_mdiB_1_9316.fits;2001-01-26 12:51:01
3341;20010126_1251_mdiB_1_9320.fits;2001-01-26 12:51:01
3342;20010126_1251_mdiB_1_9321.fits;2001-01-26 12:51:01
3343;20010126_1251_mdiB_1_9322.fits;2001-01-26 12:51:01
3344;20010126_1251_mdiB_1_9323.fits;2001-01-26 12:51:01
3345;20010126_1251_mdiB_1_9324.fits;2001-01-26 12:51:01
3346;20010126_1251_mdiB_1_9325.fits;2001-01-26 12:51:01
3347;20010126_1251_mdiB_1_9326.fits;2001-01-26 12:51:01
3348;20010127_1251_mdiB_1_9313.fits;2001-01-27 12:51:01
3349;20010127_1251_mdiB_1_9316.fits;2001-01-27 12:51:01
3350;20010127_1251_mdiB_1_9321.fits;2001-01-27 12:51:01
3351;20010127_1251_mdiB_1_9323.fits;2001-01-27 12:51:01
3352;20010127_1251_mdiB_1_9324.fits;2001-01-27 12:51:01
3353;20010127_1251_mdiB_1_9325.fits;2001-01-27 12:51:01
3354;20010127_1251_mdiB_1_9326.fits;2001-01-27 12:51:01
3355;20010127_1251_mdiB_2_9322.fits;2001-01-27 12:51:01
3356;20010128_1251_mdiB_1_9313.fits;2001-01-28 12:51:01
3357;20010128_1251_mdiB_1_9316.fits;2001-01-28 12:51:01
3358;20010128_1251_mdiB_1_9321.fits;2001-01-28 12:51:01
3359;20010128_1251_mdiB_1_9322.fits;2001-01-28 12:51:01
3360;20010128_1251_mdiB_1_9326.fits;2001-01-28 12:51:01
3361;20010128_1251_mdiB_1_9328.fits;2001-01-28 12:51:01
3362;20010128_1251_mdiB_2_9325.fits;2001-01-28 12:51:01
3363;20010129_1247_mdiB_1_9316.fits;2001-01-29 12:47:01
3364;20010129_1247_mdiB_1_9321.fits;2001-01-29 12:47:01
3365;20010129_1247_mdiB_1_9322.fits;2001-01-29 12:47:01
3366;20010129_1247_mdiB_1_9326.fits;2001-01-29 12:47:01
3367;20010129_1247_mdiB_1_9329.fits;2001-01-29 12:47:01
3368;20010129_1247_mdiB_2_9325.fits;2001-01-29 12:47:01
3369;20010129_1247_mdiB_2_9328.fits;2001-01-29 12:47:01
3370;20010130_1251_mdiB_1_9316.fits;2001-01-30 12:51:01
3371;20010130_1251_mdiB_1_9321.fits;2001-01-30 12:51:01
3372;20010130_1251_mdiB_1_9322.fits;2001-01-30 12:51:01
3373;20010130_1251_mdiB_1_9326.fits;2001-01-30 12:51:01
3374;20010130_1251_mdiB_1_9329.fits;2001-01-30 12:51:01
3375;20010130_1251_mdiB_1_9330.fits;2001-01-30 12:51:01
